category,brand,product_name,flavor,size,calories,protein_g,carbs_g,fat_g,sugar_g,fiber_g,caffeine_mg,sodium_mg,ingredients,photo_url
snack,Legendary Foods,Protein Pastry,Chocolate Cake,61g pastry,180,20,22,9,0,9,0,360,"Protein Blend (Micellar Casein, Calcium Caseinate, Collagen Peptides, Whey Protein Isolate), Erythritol, Polydextrose, High Oleic Sunflower Oil, Water, Cocoa Processed with Alkali, Glycerin, Palm Oil, Vanilla Extract, Cellulose, Natural Flavors, Sunflower Lecithin, Sea Salt, Palm Kernel Oil, Soluble Corn Fiber, Xanthan Gum, Baking Soda, Citric Acid, Gum Arabic, Sucralose, Red No. 40, Yellow No. 6, Yellow No. 5",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pastry-chocolate-cake.webp
snack,Legendary Foods,Protein Pastry,S'mores,57g pastry,180,20,19,9,1,6,0,360,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate, Rennet Casein), Erythritol, Water, High Oleic Sunflower Oil, Collagen Peptides, Polydextrose, Glycerin, Palm Kernel Oil, Cocoa Processed With Alkali, Unsweetened Chocolate, Soluble Corn Fiber, Nonfat Dry Milk, Natural Flavors, Sea Salt, Baking Soda, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pastry-s-mores.webp
snack,Legendary Foods,Protein Sweet Roll,Cinnamon,63g roll,200,20,22,10,0,9,0,380,"Protein Blend (Micellar Casein, Collagen Peptides, Whey Protein Isolate), LF Low Polyunsaturated Fat Oil (High Oleic Sunflower Oil, High Oleic Safflower Oil, Palm Oil, Palm Kernel Oil), Erythritol, Water, Polydextrose, Glycerin, Cinnamon, Xanthan Gum, Psyllium Husk, Modified Resistant Tapioca Starch, Natural Flavors, Sunflower Lecithin, Cellulose, Sucralose, Sucrose Fatty Acid Esters, Sodium Alginate, Citric Acid, Sea Salt, Baking Soda",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-sweet-roll-cinnamon.webp
snack,Legendary Foods,Popped Protein Chips,Ranch,36g bag,160,20,4,6,1,0,0,430,"Protein Blend (Sodium Caseinate, Milk Protein Isolate, Calcium Caseinate, Whey Protein Isolate), High Oleic Sunflower Oil, Lupin Flour, Rice Protein, Natural Flavors, Sour Cream (Cream, Non-Fat Milk, Cultures), Salt, Tomato Powder, Buttermilk Powder, Garlic Powder, Onion Powder, Nonfat Dry Milk, Milk, Sugar, Spice, Yeast Extract, Xanthan Gum, Potato Starch, Paprika, Citric Acid, Malic Acid, Dried Egg Whites, Beta-Carotene, Sunflower Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-popped-protein-chips-ranch.webp
snack,Legendary Foods,Popped Protein Chips,Barbecue,36g bag,160,20,5,6,2,1,0,410,"Protein Blend (Sodium Caseinate, Milk Protein Isolate, Calcium Caseinate, Whey Protein Isolate), High Oleic Sunflower Oil, Rice Protein, Lupin Flour, Sugar, Tomato Powder, Onion Powder, Salt, Spice, Paprika, Garlic Powder, Natural Flavors, Dried Egg Whites, Yeast, Yeast Extract, Potato Starch, Xanthan Gum, Brown Sugar, Paprika Extract, Annatto Extract, Citric Acid, Sunflower Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-popped-protein-chips-barbecue.webp
snack,Legendary Foods,Popped Protein Chips,Nacho Cheese,36g bag,160,20,4,6,1,0,0,440,"Protein Blend (Sodium Caseinate, Milk Protein Isolate, Calcium Caseinate, Whey Protein Isolate), High Oleic Sunflower Oil, Rice Protein, Lupin Flour, Whey Powder, Natural Flavors, Salt, Cheddar Cheese Powder (Cultured Milk, Salt, Enzymes), Buttermilk Powder, Onion Powder, Tomato Powder, Butter (Cream, Salt), Spice, Sugar, Yeast Extract, Potato Starch, Polydextrose, Xanthan Gum, Paprika Extract, Paprika Oleoresin, Annatto Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-popped-protein-chips-nacho-cheese.webp
snack,Legendary Foods,Protein Donut,Cinnamon Crumble,54g donut,160,20,18,8,0,5,0,320,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Glycerin, Cinnamon, Modified Tapioca Starch, Cellulose, Sea Salt, Baking Soda, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-donut-cinnamon-crumble.webp
snack,Legendary Foods,Protein Donut,Vanilla Glazed,54g donut,160,20,17,8,0,5,0,320,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Glycerin, Natural Flavors, Vanilla Extract, Cellulose, Sea Salt, Baking Soda, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-donut-vanilla-glazed.webp
snack,Legendary Foods,Protein Donut,Chocolate Dipped,54g donut,160,20,18,8,0,6,0,320,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Cocoa Processed with Alkali, Glycerin, Chocolate Liquor, Cellulose, Sea Salt, Baking Soda, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-donut-chocolate-dipped.webp
snack,Legendary Foods,Protein Donut,Pink Sprinkle,54g donut,160,20,18,8,0,5,0,320,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Glycerin, Sprinkles (Erythritol, Palm Kernel Oil, Color), Natural Flavors, Baking Soda, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-donut-pink-sprinkle.webp
snack,Legendary Foods,Protein Pastry,Brown Sugar Cinnamon,61g pastry,180,20,21,9,0,8,0,360,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Cinnamon, Glycerin, Natural Flavors, Cellulose, Sea Salt, Baking Soda, Xanthan Gum, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pastry-brown-sugar-cinnamon.webp
snack,Legendary Foods,Protein Pastry,Blueberry,61g pastry,180,20,22,9,0,9,0,360,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Dried Blueberries, Glycerin, Natural Flavors, Cellulose, Sea Salt, Baking Soda, Citric Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pastry-blueberry.webp
snack,Legendary Foods,Protein Pastry,Cherry Crumble,61g pastry,180,20,22,9,0,8,0,360,"Protein Blend (Micellar Casein, Calcium Caseinate, Whey Protein Isolate), Water, Erythritol, High Oleic Sunflower Oil, Polydextrose, Dried Cherries, Glycerin, Natural Flavors, Malic Acid, Baking Soda, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pastry-cherry-crumble.webp
snack,Legendary Foods,Popped Protein Chips,Pizza,36g bag,160,20,4,6,1,0,0,440,"Protein Blend (Sodium Caseinate, Milk Protein Isolate, Whey Protein Isolate), High Oleic Sunflower Oil, Rice Protein, Tomato Powder, Garlic Powder, Onion Powder, Salt, Cheddar Cheese Powder, Spices, Paprika Extract, Sunflower Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-popped-protein-chips-pizza.webp
snack,Legendary Foods,Popped Protein Chips,Jalapeño Cheddar,36g bag,160,20,4,6,1,0,0,450,"Protein Blend (Sodium Caseinate, Milk Protein Isolate, Whey Protein Isolate), High Oleic Sunflower Oil, Cheddar Cheese Powder, Jalapeño Pepper Powder, Garlic Powder, Onion Powder, Salt, Natural Flavors, Yeast Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-popped-protein-chips-jalape-o-cheddar.webp
snack,Legendary Foods,Protein Pasta Plus,Mac & Cheese,68g box box,290,47,21,4,2,7,0,740,"Protein Pasta (Whey Protein Isolate, Casein, Wheat Gluten, Pea Protein Isolate), Cheese Powder Blend (Cheddar Cheese [Milk, Salt, Cultures, Enzymes], Whey, Buttermilk, Salt, Natural Flavor, Beta-Carotene for Color), Modified Food Starch, Cellulose Gum",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-pasta-plus-mac-cheese.webp
snack,Legendary Foods,Protein Sweet Roll,Caramel Sticky Bun,65g roll,210,20,23,10,0,7,0,380,"Protein Blend (Micellar Casein, Collagen Peptides, Whey Protein Isolate), LF Low Polyunsaturated Fat Oil (High Oleic Sunflower Oil, Palm Oil, Palm Kernel Oil), Erythritol, Water, Polydextrose, Glycerin, Modified Resistant Tapioca Starch, Natural and Artificial Caramel Flavors, Xanthan Gum, Psyllium Husk, Cellulose, Sea Salt, Baking Soda, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-sweet-roll-caramel-sticky-bun.webp
snack,Legendary Foods,Protein Sweet Roll,Milk Chocolate,67g roll,200,20,22,10,1,8,0,380,"Protein Blend (Micellar Casein, Collagen Peptides, Whey Protein Isolate), LF Low Polyunsaturated Fat Oil, Erythritol, Water, Cocoa Powder Processed with Alkali, Polydextrose, Glycerin, Modified Resistant Tapioca Starch, Natural Milk Chocolate Flavor, Xanthan Gum, Psyllium Husk, Sunflower Lecithin, Cellulose, Sea Salt, Baking Soda, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/legendary-foods-protein-sweet-roll-milk-chocolate.webp
snack,Elev8 Foods,Creamy Rice,Plain,33g scoop,117,3,26,0,0,1,0,0,"White Rice, Sea Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-plain.webp
snack,Elev8 Foods,Creamy Rice,Georgia Peach,34.8g scoop,120,2,27,0,0,1,0,120,"White Rice, Natural Flavor, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-georgia-peach.webp
snack,Elev8 Foods,Creamy Rice,Chocolate Cake,36g scoop,130,2,29,1,0,1,0,125,"White Rice, Natural Flavor, Cocoa Processed with Alkali, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-chocolate-cake.webp
snack,Elev8 Foods,Creamy Rice,Peanut Butter Cup,36g scoop,132,3,27,1,0,1,0,150,"White Rice, Peanut Flour, Cocoa, Natural Flavor, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-peanut-butter-cup.webp
snack,Elev8 Foods,Creamy Rice,Maple & Brown Sugar,35g scoop,120,2,26,0,0,1,0,120,"White Rice, Natural and Artificial Flavor, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-maple-brown-sugar.webp
snack,Elev8 Foods,Creamy Rice,Cinnamon Roll,35g scoop,132,2,28,0.5,0,1,0,120,"White Rice, Natural Flavor, Cinnamon, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-cinnamon-roll.webp
snack,Elev8 Foods,Creamy Rice,Cookies n' Cream,35g scoop,132,2,28,0.5,0,1,0,130,"White Rice, Natural and Artificial Flavor, Cocoa, Cookie Crumbs, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-cookies-n-cream.webp
snack,Elev8 Foods,Creamy Rice,Cookie Butter,35g scoop,130,2,27,0.5,0,1,0,120,"White Rice, Natural and Artificial Flavor, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-cookie-butter.webp
snack,Elev8 Foods,Creamy Rice,Apple Pie,35g scoop,130,2,27,0,0,1,0,120,"White Rice, Natural Flavor, Cinnamon, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-apple-pie.webp
snack,Elev8 Foods,Creamy Rice,Blueberry Muffin,35g scoop,130,2,27,0,0,1,0,120,"White Rice, Natural Flavor, Sea Salt, Xanthan Gum, Sucralose, Stevia, Blue 1",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-blueberry-muffin.webp
snack,Elev8 Foods,Creamy Rice,Churro Fiesta (Limited Edition),35g scoop,132,2,28,0.5,0,1,0,120,"White Rice, Natural Flavor, Cinnamon, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-churro-fiesta-limited-edition.webp
snack,Elev8 Foods,Creamy Rice,Coconut Cream Pie,35g scoop,130,2,27,0.5,0,1,0,120,"White Rice, Natural Flavor, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-coconut-cream-pie.webp
snack,Elev8 Foods,Creamy Rice,Carrot Cake,35g scoop,130,2,27,0,0,1,0,120,"White Rice, Natural Flavor, Spices, Sea Salt, Xanthan Gum, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/elev8-foods-creamy-rice-carrot-cake.webp
snack,Buffin Bakery,Buffin Muffin,Boston Chocolate Creme,156g muffin,358,26,38,15,8,8,0,480,"Protein Blend (Casein Protein, Whey Protein Isolate), Cage-Free Eggs, Egg Whites, Milk, Yogurt, Erythritol, Truvia, Cocoa Processed with Alkali, Custard Filling Flavor, Modified Food Starch, Cellulose Gum, Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-boston-chocolate-creme.webp
snack,Buffin Bakery,Buffin Muffin,Buff Served (Glazed Classic),170g muffin,383,26,45,11,16.5,2,0,818,"Protein Blend (Casein Protein, Whey Protein Isolate), Cage-Free Eggs, Egg Whites, Milk, Yogurt, Swerve Powdered Glaze, Erythritol, Truvia, Natural Vanilla Flavor, Salt, Baking Powder",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-buff-served-glazed-classic.webp
snack,Buffin Bakery,Buffin Muffin,Red White & Blue,156g muffin,340,26,38,11,8,7,0,450,"Protein Blend (Casein Protein, Whey Protein Isolate), Cage-Free Eggs, Egg Whites, Dried Blueberries, Freeze Dried Strawberries, Milk, Yogurt, Erythritol, Truvia, Natural Flavors, Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-red-white-blue.webp
snack,Buffin Bakery,Buffin Muffin,Blueberry Classic,156g muffin,330,26,36,10,9,8,0,440,"Protein Blend (Casein Protein, Whey Protein Isolate), Fresh Blueberries, Cage-Free Eggs, Egg Whites, Milk, Yogurt, Erythritol, Truvia, Natural Flavors, Salt, Baking Powder",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-blueberry-classic.webp
snack,Buffin Bakery,Buffin Muffin,Banana Cream Protein Dream,156g muffin,360,24,40,13,10,5,0,470,"Protein Blend (Casein Protein, Whey Protein Isolate, Micellar Casein), Enriched Wheat Flour, Eggs, Milk, Yogurt, Avocado Oil, Banana Emulsion, Banana Pudding Mix, White Chocolate Wafers, Cookie Wafer Crumbles, Erythritol, Truvia, Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-banana-cream-protein-dream.webp
snack,Buffin Bakery,Buffin Muffin,Strawberry Buff Blast,156g muffin,398,25,52,10,12,4,0,490,"Protein Blend (Casein Protein, Whey Protein Isolate), Enriched Wheat Flour, Eggs, Egg Whites, Milk, Yogurt, Strawberry Puree, White Chocolate Chips, Erythritol, Truvia, Natural Flavors, Red 40, Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-strawberry-buff-blast.webp
snack,Buffin Bakery,Buffin Muffin,Double Chocolate Brownie,156g muffin,355,26,38,14,7,8,0,480,"Protein Blend (Casein Protein, Whey Protein Isolate), Cage-Free Eggs, Egg Whites, Milk, Yogurt, Cocoa Processed with Alkali, Dark Chocolate Chips (Sugar-Free), Erythritol, Truvia, Cellulose Gum, Salt, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-double-chocolate-brownie.webp
snack,Buffin Bakery,Buffin Muffin,Buff Coff (Coffee Cake),156g muffin,365,26,42,13,9,5,10,480,"Protein Blend (Casein Protein, Whey Protein Isolate), Cage-Free Eggs, Egg Whites, Milk, Yogurt, Instant Coffee Crystals, Cinnamon Streusel Crumble (Flour, Butter, Truvia), Erythritol, Natural Coffee Flavors, Salt",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/buffin-bakery-buffin-muffin-buff-coff-coffee-cake.webp
greens_powder,Bloom Nutrition,Greens & Superfoods,Berry,5.4g scoop,15,0,3,0,0,2,0,5,"Fiber Blend (Chicory Root Fructo-oligosaccharides, Flaxseed, Apple Fruit Powder), Green Superfood Blend (Organic Barley Grass, Organic Wheatgrass, Organic Alfalfa Leaf, Organic Spirulina, Organic Chlorella), Fruit & Vegetable Blend (Carrot, Beet, Kale, Broccoli, Spinach, Ginger), Antioxidant Beauty Blend (Cranberry, Strawberry, Tart Cherry, Elderberry, Goji Berry, Acai), Adaptogenic Blend (Ashwagandha, Rhodiola, Ginseng, Astragalus), Digestive Enzyme Blend, Probiotic Blend",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-greens-superfoods-berry.webp
greens_powder,Bloom Nutrition,Greens & Superfoods,Strawberry Kiwi,5.4g scoop,15,0,3,0,0,2,0,5,"Fiber Blend (Chicory Root Fructo-oligosaccharides, Flaxseed, Apple Fruit Powder), Green Superfood Blend (Organic Barley Grass, Organic Wheatgrass, Organic Alfalfa Leaf, Organic Spirulina, Organic Chlorella), Fruit & Vegetable Blend, Antioxidant Beauty Blend, Adaptogenic Blend, Digestive Enzymes, Probiotics, Natural Flavors, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-greens-superfoods-strawberry-kiwi.webp
greens_powder,Bloom Nutrition,Greens & Superfoods,Mango,5.4g scoop,15,0,3,0,0,2,0,5,"Fiber Blend, Green Superfood Blend, Fruit & Vegetable Blend, Antioxidant Beauty Blend, Adaptogenic Blend, Digestive Enzymes, Probiotics, Natural Mango Flavor, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-greens-superfoods-mango.webp
greens_powder,Bloom Nutrition,Greens & Superfoods,Orange Passionfruit,5.4g scoop,15,0,3,0,0,2,0,5,"Fiber Blend, Green Superfood Blend, Fruit & Vegetable Blend, Antioxidant Beauty Blend, Adaptogenic Blend, Digestive Enzymes, Probiotics, Natural Flavors, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-greens-superfoods-orange-passionfruit.webp
greens_powder,Bloom Nutrition,Greens & Superfoods,Citrus,5.4g scoop,15,0,3,0,0,2,0,5,"Fiber Blend, Green Superfood Blend, Fruit & Vegetable Blend, Antioxidant Beauty Blend, Adaptogenic Blend, Digestive Enzymes, Probiotics, Natural Citrus Flavors, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-greens-superfoods-citrus.webp
protein_powder,Bloom Nutrition,Clear Protein Powder,Strawberry Watermelon,25g scoop,90,20,1,0,0,0,0,35,"Whey Protein Isolate, Hydrolyzed Collagen Peptides, Natural and Artificial Flavors, Citric Acid, Malic Acid, Sucralose, Acesulfame Potassium, Red 40",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-clear-protein-powder-strawberry-watermelon.webp
protein_powder,Bloom Nutrition,Clear Protein Powder,Raspberry Lemon,26g scoop,90,20,1,0,0,0,0,35,"Whey Protein Isolate, Hydrolyzed Collagen Peptides, Natural and Artificial Flavors, Citric Acid, Malic Acid, Sucralose, Acesulfame Potassium, Blue 1",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-clear-protein-powder-raspberry-lemon.webp
supplement,Bloom Nutrition,Daily Hydration Sticks,Rocket Blast,6g stick,15,0,3,0,0,0,0,220,"Hydration Blend (Trisodium Citrate, Potassium Citrate, Magnesium Citrate, Sea Salt), Coconut Water Powder, Natural & Artificial Flavors, Malic Acid, Tartaric Acid, Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-daily-hydration-sticks-rocket-blast.webp
supplement,Bloom Nutrition,Daily Hydration Sticks,Strawberry Lemonade,6g stick,15,0,3,0,0,0,0,220,"Hydration Blend (Trisodium Citrate, Potassium Citrate, Magnesium Citrate, Sea Salt), Coconut Water Powder, Natural Flavors, Citric Acid, Beet Juice Powder (Color), Sucralose, Stevia",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-daily-hydration-sticks-strawberry-lemonade.webp
supplement,Bloom Nutrition,Creatine Gummies,Berry Boost,3 gummies,30,0,7,0,5,0,0,10,"Creatine Monohydrate (3g), Glucose Syrup, Sugar, Pectin, Citric Acid, Sodium Citrate, Natural Berry Flavor, Vegetable Juice (Color), Carnauba Wax",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-creatine-gummies-berry-boost.webp
supplement,Bloom Nutrition,Supergreens Gummies,Strawberry Kiwi,4 gummies,35,0,8,0,4,1,0,15,"Supergreens Proprietary Blend (Spinach, Broccoli, Spirulina, Chlorella, Alfalfa), Chicory Root Fiber, Glucose Syrup, Sugar, Pectin, Citric Acid, Natural Flavors, Spinach Powder (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-supergreens-gummies-strawberry-kiwi.webp
supplement,Bloom Nutrition,Colostrum & Collagen,Strawberries & Cream,9.5g scoop,35,8,1,0,0,0,0,40,"Bovine Colostrum Powder, Hydrolyzed Bovine Collagen Peptides, Natural & Artificial Flavors, Beet Powder (Color), Stevia, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-colostrum-collagen-strawberries-cream.webp
pre_workout,Bloom Nutrition,High Energy Pre-Workout,Sour Peach Ring,8g scoop,15,0,3,0,0,0,250,15,"L-Citrulline Malate, Beta-Alanine, L-Tyrosine, Caffeine Anhydrous, Green Tea Extract, Natural & Artificial Flavors, Malic Acid, Sucralose, Acesulfame Potassium, Yellow 5, Red 40",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-high-energy-pre-workout-sour-peach-ring.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Summer Splash (Lemonade),12 fl oz,10,0,2,0,0,0,120,10,"Carbonated Water, Citric Acid, Natural Flavors, Caffeine (from Green Coffee Bean), L-Theanine, Ginseng Root Extract, Vitamin B Blend (B3, B5, B6, B12), Sucralose, Acesulfame Potassium",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-summer-splash-lemonade.webp
energy_drink,Bloom Nutrition,Sparkling Energy Drink,Shirley Temple,12 fl oz,10,0,2,0,0,0,120,10,"Carbonated Water, Citric Acid, Natural and Artificial Flavors, Caffeine (from Green Coffee Bean), L-Theanine, Ginseng Extract, Sucralose, Fruit and Vegetable Juice (Color)",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-sparkling-energy-drink-shirley-temple.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Strawberry Cream,12 fl oz,35,0,9,0,2,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Lemon Juice Concentrate, Natural Flavors, Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-strawberry-cream.webp
snack,Bloom Nutrition,Bloom Pop Prebiotic Soda,Raspberry Lemonade,12 fl oz,35,0,9,0,2,5,0,15,"Carbonated Water, Apple Juice Concentrate, Prebiotic Blend (Agave Inulin, Apple Fiber), Lemon Juice Concentrate, Natural Flavors, Fruit Juice (Color), Stevia Leaf Extract",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-bloom-pop-prebiotic-soda-raspberry-lemonade.webp
protein_powder,Bloom Nutrition,Whey Isolate Protein,Iced Coffee,31g scoop,120,22,2,1,1,0,45,110,"Whey Protein Isolate, Spray Dried Coffee, Natural & Artificial Flavors, Xanthan Gum, Salt, Sucralose, Acesulfame Potassium, Sunflower Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-whey-isolate-protein-iced-coffee.webp
protein_powder,Bloom Nutrition,Whey Isolate Protein,Vanilla Ice Cream,29g scoop,110,22,1,0.5,0,0,0,95,"Whey Protein Isolate, Natural & Artificial Flavors, Xanthan Gum, Salt, Sucralose, Acesulfame Potassium, Sunflower Lecithin",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-whey-isolate-protein-vanilla-ice-cream.webp
pre_workout,Bloom Nutrition,High Energy Pre-Workout,Raspberry Lemonade,8g scoop,15,0,3,0,0,0,250,15,"L-Citrulline Malate, Beta-Alanine, L-Tyrosine, Caffeine Anhydrous, L-Theanine, Green Tea Extract, Rhodiola, Ginseng, Natural Flavors, Malic Acid, Sucralose",https://zejhjixctddmjmrwhyil.supabase.co/storage/v1/object/public/product-images/catalog-import/bloom-nutrition-high-energy-pre-workout-raspberry-lemonade.webp
